timestamp,open,high,low,close,volume
2026-07-01 00:00:00+00:00,0.6903,0.6903,0.6903,0.6903,2
2026-07-01 00:01:00+00:00,0.6903,0.6904,0.6903,0.6903,6
2026-07-01 00:03:00+00:00,0.6903,0.6903,0.6903,0.6903,4
2026-07-01 00:04:00+00:00,0.6904,0.6904,0.6904,0.6904,1
2026-07-01 00:05:00+00:00,0.6904,0.6904,0.6904,0.6904,7
2026-07-01 00:07:00+00:00,0.6904,0.6904,0.6904,0.6904,1
2026-07-01 00:08:00+00:00,0.6903,0.6903,0.6903,0.6903,1
2026-07-01 00:09:00+00:00,0.6904,0.6904,0.6904,0.6904,3
2026-07-01 00:11:00+00:00,0.6904,0.6904,0.6904,0.6904,1
2026-07-01 00:13:00+00:00,0.6903,0.6903,0.6903,0.6903,5
2026-07-01 00:15:00+00:00,0.6903,0.6903,0.6901,0.6901,5
2026-07-01 00:16:00+00:00,0.6901,0.6901,0.69,0.69,8
2026-07-01 00:18:00+00:00,0.69,0.69,0.69,0.69,7
2026-07-01 00:19:00+00:00,0.69,0.69,0.69,0.69,3
2026-07-01 00:20:00+00:00,0.69,0.69,0.69,0.69,2
2026-07-01 00:22:00+00:00,0.6899,0.6899,0.6898,0.6898,7
2026-07-01 00:23:00+00:00,0.6898,0.6898,0.6898,0.6898,1
2026-07-01 00:24:00+00:00,0.6899,0.6899,0.6899,0.6899,1
2026-07-01 00:25:00+00:00,0.6899,0.6899,0.6899,0.6899,1
2026-07-01 00:26:00+00:00,0.6897,0.6897,0.6896,0.6896,4
2026-07-01 00:27:00+00:00,0.6897,0.6898,0.6897,0.6898,3
2026-07-01 00:28:00+00:00,0.6898,0.6898,0.6898,0.6898,1
2026-07-01 00:29:00+00:00,0.6897,0.6897,0.6897,0.6897,16
2026-07-01 00:32:00+00:00,0.6899,0.6899,0.6899,0.6899,2
2026-07-01 00:33:00+00:00,0.69,0.69,0.69,0.69,1
2026-07-01 00:35:00+00:00,0.6898,0.6898,0.6897,0.6897,24
2026-07-01 00:37:00+00:00,0.6897,0.6897,0.6897,0.6897,1
2026-07-01 00:40:00+00:00,0.6898,0.6898,0.6898,0.6898,1
2026-07-01 00:41:00+00:00,0.6897,0.6897,0.6896,0.6896,4
2026-07-01 00:44:00+00:00,0.6894,0.6894,0.6894,0.6894,2
2026-07-01 00:45:00+00:00,0.6894,0.6894,0.6894,0.6894,111
2026-07-01 00:46:00+00:00,0.6894,0.6895,0.6894,0.6895,4
2026-07-01 00:47:00+00:00,0.6894,0.6894,0.6893,0.6893,9
2026-07-01 00:48:00+00:00,0.6892,0.6893,0.6892,0.6893,10
2026-07-01 00:49:00+00:00,0.6893,0.6893,0.6893,0.6893,2
2026-07-01 00:50:00+00:00,0.6893,0.6893,0.6892,0.6893,46
2026-07-01 00:51:00+00:00,0.6894,0.6894,0.6894,0.6894,1
2026-07-01 00:52:00+00:00,0.6893,0.6893,0.6893,0.6893,1
2026-07-01 00:53:00+00:00,0.6894,0.6894,0.6894,0.6894,1
2026-07-01 00:54:00+00:00,0.6894,0.6894,0.6893,0.6893,45
2026-07-01 00:56:00+00:00,0.6893,0.6893,0.6893,0.6893,5
2026-07-01 00:57:00+00:00,0.6893,0.6893,0.6893,0.6893,4
2026-07-01 00:58:00+00:00,0.6893,0.6893,0.6893,0.6893,5
2026-07-01 01:00:00+00:00,0.6892,0.6892,0.6892,0.6892,6
2026-07-01 01:02:00+00:00,0.6892,0.6892,0.6892,0.6892,1
2026-07-01 01:03:00+00:00,0.6891,0.6892,0.689,0.6891,26
2026-07-01 01:04:00+00:00,0.6891,0.6891,0.6891,0.6891,9
2026-07-01 01:05:00+00:00,0.6891,0.6891,0.6891,0.6891,8
2026-07-01 01:06:00+00:00,0.6891,0.6891,0.689,0.689,2
2026-07-01 01:07:00+00:00,0.689,0.689,0.689,0.689,23
2026-07-01 01:08:00+00:00,0.6889,0.6889,0.6889,0.6889,7
2026-07-01 01:09:00+00:00,0.6889,0.689,0.6888,0.6888,3
2026-07-01 01:11:00+00:00,0.6888,0.6888,0.6888,0.6888,3
2026-07-01 01:12:00+00:00,0.6888,0.6888,0.6887,0.6887,9
2026-07-01 01:13:00+00:00,0.6887,0.6887,0.6886,0.6887,5
2026-07-01 01:13:00+00:00,0.6877,0.6877,0.6877,0.6877,4
2026-07-01 01:14:00+00:00,0.6887,0.6887,0.6887,0.6887,3
2026-07-01 01:15:00+00:00,0.6888,0.6889,0.6888,0.6889,9
2026-07-01 01:16:00+00:00,0.6888,0.6888,0.6888,0.6888,2
2026-07-01 01:17:00+00:00,0.6886,0.6886,0.6885,0.6885,19
2026-07-01 01:18:00+00:00,0.6886,0.6886,0.6886,0.6886,2
2026-07-01 01:19:00+00:00,0.6887,0.6887,0.6887,0.6887,2
2026-07-01 01:20:00+00:00,0.6887,0.6887,0.6887,0.6887,5
2026-07-01 01:22:00+00:00,0.6877,0.6877,0.6877,0.6877,1
2026-07-01 01:22:00+00:00,0.6887,0.6887,0.6887,0.6887,8
2026-07-01 01:23:00+00:00,0.6888,0.6888,0.6888,0.6888,25
2026-07-01 01:24:00+00:00,0.6889,0.6889,0.6888,0.6888,6
2026-07-01 01:25:00+00:00,0.6887,0.6887,0.6887,0.6887,9
2026-07-01 01:26:00+00:00,0.6887,0.6889,0.6887,0.6889,2
2026-07-01 01:27:00+00:00,0.6887,0.6887,0.6887,0.6887,3
2026-07-01 01:29:00+00:00,0.6887,0.6887,0.6887,0.6887,1
2026-07-01 01:30:00+00:00,0.6887,0.6887,0.6887,0.6887,1
2026-07-01 01:33:00+00:00,0.6885,0.6885,0.6885,0.6885,1
2026-07-01 01:34:00+00:00,0.6885,0.6887,0.6885,0.6887,10
2026-07-01 01:36:00+00:00,0.6886,0.6887,0.6886,0.6887,2
2026-07-01 01:37:00+00:00,0.6886,0.6886,0.6885,0.6885,6
2026-07-01 01:40:00+00:00,0.6885,0.6885,0.6885,0.6885,1
2026-07-01 01:41:00+00:00,0.6885,0.6885,0.6885,0.6885,1
2026-07-01 01:42:00+00:00,0.6884,0.6884,0.6883,0.6883,2
2026-07-01 01:44:00+00:00,0.6885,0.6886,0.6885,0.6886,9
2026-07-01 01:45:00+00:00,0.6885,0.6885,0.6885,0.6885,19
2026-07-01 01:46:00+00:00,0.6885,0.6885,0.6885,0.6885,1
2026-07-01 01:48:00+00:00,0.6883,0.6883,0.6881,0.6881,10
2026-07-01 01:51:00+00:00,0.6881,0.6881,0.6881,0.6881,3
2026-07-01 01:52:00+00:00,0.6881,0.6881,0.6881,0.6881,1
2026-07-01 01:54:00+00:00,0.6881,0.6881,0.6879,0.6879,21
2026-07-01 01:55:00+00:00,0.6881,0.6881,0.6881,0.6881,1
2026-07-01 01:56:00+00:00,0.6882,0.6882,0.6881,0.6881,24
2026-07-01 01:58:00+00:00,0.6881,0.6881,0.6881,0.6881,1
2026-07-01 02:00:00+00:00,0.6882,0.6882,0.6882,0.6882,2
2026-07-01 02:04:00+00:00,0.6881,0.6881,0.688,0.688,27
2026-07-01 02:04:00+00:00,0.687,0.687,0.687,0.687,1
2026-07-01 02:05:00+00:00,0.6879,0.688,0.6877,0.6877,10
2026-07-01 02:06:00+00:00,0.6877,0.6877,0.6877,0.6877,2
2026-07-01 02:07:00+00:00,0.6877,0.6877,0.6877,0.6877,4
2026-07-01 02:08:00+00:00,0.6877,0.6877,0.6877,0.6877,1
2026-07-01 02:09:00+00:00,0.6876,0.6876,0.6875,0.6875,3
2026-07-01 02:10:00+00:00,0.6875,0.6875,0.6875,0.6875,13
2026-07-01 02:12:00+00:00,0.6874,0.6874,0.6873,0.6874,6
2026-07-01 02:13:00+00:00,0.6875,0.6875,0.6875,0.6875,2
2026-07-01 02:14:00+00:00,0.6877,0.6877,0.6877,0.6877,1
2026-07-01 02:18:00+00:00,0.6878,0.6878,0.6878,0.6878,1
2026-07-01 02:19:00+00:00,0.6879,0.6879,0.6878,0.6878,3
2026-07-01 02:20:00+00:00,0.6878,0.6878,0.6878,0.6878,10
2026-07-01 02:21:00+00:00,0.6879,0.6879,0.6879,0.6879,2
2026-07-01 02:22:00+00:00,0.6879,0.6879,0.6879,0.6879,1
2026-07-01 02:25:00+00:00,0.6878,0.6878,0.6878,0.6878,1
2026-07-01 02:26:00+00:00,0.6879,0.6879,0.6879,0.6879,1
