timestamp,open,high,low,close,volume,symbol
2025-02-24T01:00:00+00:00,1070.0,1070.5,1070.0,1070.5,203.0,MZSQ5
2025-02-24T01:01:00+00:00,1057.0,1057.0,1057.0,1057.0,50.0,MZSK5
2025-02-24T01:02:00+00:00,1057.5,1057.5,1057.5,1057.5,150.0,MZSK5
2025-02-24T01:05:00+00:00,1072.0,1072.5,1072.0,1072.5,30.0,MZSQ5
2025-02-24T01:06:00+00:00,1073.0,1073.0,1073.0,1073.0,10.0,MZSQ5
2025-02-24T01:07:00+00:00,1058.5,1058.5,1058.5,1058.5,230.0,MZSK5
2025-02-24T01:08:00+00:00,1074.5,1074.5,1074.5,1074.5,60.0,MZSN5
2025-02-24T01:09:00+00:00,1074.5,1074.5,1074.5,1074.5,10.0,MZSN5
2025-02-24T01:13:00+00:00,1075.0,1075.0,1075.0,1075.0,10.0,MZSN5
2025-02-24T01:14:00+00:00,1075.0,1075.0,1075.0,1075.0,10.0,MZSN5
2025-02-24T01:15:00+00:00,1074.5,1074.5,1074.5,1074.5,10.0,MZSN5
2025-02-24T01:16:00+00:00,1059.0,1059.0,1059.0,1059.0,20.0,MZSK5
2025-02-24T01:17:00+00:00,1058.5,1058.5,1058.5,1058.5,10.0,MZSK5
2025-02-24T01:18:00+00:00,1058.5,1058.5,1058.5,1058.5,40.0,MZSK5
2025-02-24T01:20:00+00:00,1072.0,1072.0,1072.0,1072.0,20.0,MZSQ5
2025-02-24T01:21:00+00:00,1072.0,1072.0,1072.0,1072.0,10.0,MZSQ5
2025-02-24T01:22:00+00:00,1058.5,1058.5,1058.5,1058.5,10.0,MZSK5
2025-02-24T01:23:00+00:00,1058.5,1058.5,1058.5,1058.5,10.0,MZSK5
2025-02-24T01:25:00+00:00,1074.0,1074.0,1074.0,1074.0,10.0,MZSN5
2025-02-24T01:27:00+00:00,1073.5,1073.5,1073.5,1073.5,10.0,MZSN5
2025-02-24T01:29:00+00:00,1073.0,1073.0,1073.0,1073.0,20.0,MZSN5
2025-02-24T01:30:00+00:00,1073.5,1073.5,1073.5,1073.5,10.0,MZSN5
2025-02-24T01:31:00+00:00,1057.5,1057.5,1057.5,1057.5,20.0,MZSK5
2025-02-24T01:32:00+00:00,1071.5,1071.5,1071.5,1071.5,10.0,MZSQ5
2025-02-24T01:33:00+00:00,1073.0,1073.5,1073.0,1073.5,20.0,MZSN5
2025-02-24T01:34:00+00:00,1072.0,1072.0,1072.0,1072.0,10.0,MZSQ5
2025-02-24T01:36:00+00:00,1074.0,1074.0,1074.0,1074.0,10.0,MZSN5
2025-02-24T01:37:00+00:00,1058.5,1058.5,1058.5,1058.5,10.0,MZSK5
2025-02-24T01:38:00+00:00,1058.0,1058.0,1058.0,1058.0,20.0,MZSK5
2025-02-24T01:41:00+00:00,1057.5,1057.5,1057.5,1057.5,30.0,MZSK5
2025-02-24T01:42:00+00:00,1071.5,1071.5,1071.5,1071.5,10.0,MZSQ5
2025-02-24T01:43:00+00:00,1057.0,1057.0,1057.0,1057.0,10.0,MZSK5
2025-02-24T01:44:00+00:00,1072.5,1072.5,1072.0,1072.0,20.0,MZSN5
2025-02-24T01:58:00+00:00,1071.5,1071.5,1071.5,1071.5,10.0,MZSN5
2025-02-24T02:02:00+00:00,1055.5,1055.5,1055.5,1055.5,10.0,MZSK5
2025-02-24T02:06:00+00:00,1072.0,1072.0,1072.0,1072.0,3.0,MZSN5
2025-02-24T02:16:00+00:00,1056.5,1056.5,1056.5,1056.5,10.0,MZSK5
2025-02-24T02:22:00+00:00,1056.5,1056.5,1056.5,1056.5,2.0,MZSK5
2025-02-24T02:26:00+00:00,1072.0,1072.0,1072.0,1072.0,20.0,MZSN5
2025-02-24T02:27:00+00:00,1056.0,1056.0,1056.0,1056.0,13.0,MZSK5
2025-02-24T02:30:00+00:00,1056.5,1056.5,1056.5,1056.5,20.0,MZSK5
2025-02-24T02:31:00+00:00,1071.5,1071.5,1071.5,1071.5,1.0,MZSN5
2025-02-24T02:33:00+00:00,1070.5,1070.5,1070.5,1070.5,2.0,MZSQ5
2025-02-24T02:36:00+00:00,1056.5,1056.5,1056.5,1056.5,10.0,MZSK5
2025-02-24T02:37:00+00:00,1070.5,1070.5,1070.5,1070.5,6.0,MZSQ5
2025-02-24T02:38:00+00:00,1072.5,1072.5,1072.5,1072.5,4.0,MZSN5
2025-02-24T02:40:00+00:00,1057.5,1057.5,1057.5,1057.5,22.0,MZSK5
2025-02-24T02:43:00+00:00,1072.5,1072.5,1072.5,1072.5,3.0,MZSQ5
2025-02-24T02:48:00+00:00,1073.5,1073.5,1073.5,1073.5,4.0,MZSN5
2025-02-24T02:49:00+00:00,1073.5,1073.5,1073.5,1073.5,10.0,MZSN5
2025-02-24T02:51:00+00:00,1057.5,1057.5,1057.5,1057.5,20.0,MZSK5
2025-02-24T02:53:00+00:00,1057.5,1057.5,1057.5,1057.5,1.0,MZSK5
2025-02-24T02:57:00+00:00,1073.5,1073.5,1073.5,1073.5,3.0,MZSN5
2025-02-24T03:01:00+00:00,1057.5,1057.5,1057.5,1057.5,10.0,MZSK5
2025-02-24T03:02:00+00:00,1057.5,1057.5,1057.5,1057.5,20.0,MZSK5
2025-02-24T03:07:00+00:00,1073.0,1073.0,1073.0,1073.0,3.0,MZSN5
2025-02-24T03:09:00+00:00,1056.5,1056.5,1056.5,1056.5,13.0,MZSK5
2025-02-24T03:17:00+00:00,1072.0,1072.0,1072.0,1072.0,2.0,MZSN5
2025-02-24T03:23:00+00:00,1056.0,1056.0,1056.0,1056.0,10.0,MZSK5
2025-02-24T03:28:00+00:00,1071.5,1071.5,1071.5,1071.5,3.0,MZSN5
2025-02-24T03:37:00+00:00,1056.0,1056.0,1056.0,1056.0,10.0,MZSK5
2025-02-24T03:38:00+00:00,1056.0,1056.0,1056.0,1056.0,2.0,MZSK5
2025-02-24T03:59:00+00:00,1072.0,1072.0,1072.0,1072.0,10.0,MZSN5
2025-02-24T04:08:00+00:00,1056.5,1056.5,1056.5,1056.5,20.0,MZSK5
2025-02-24T04:16:00+00:00,1056.5,1056.5,1056.5,1056.5,2.0,MZSK5
2025-02-24T04:43:00+00:00,1072.0,1072.0,1072.0,1072.0,6.0,MZSN5
2025-02-24T04:47:00+00:00,1072.0,1072.0,1072.0,1072.0,4.0,MZSN5
2025-02-24T05:32:00+00:00,1055.5,1055.5,1055.5,1055.5,6.0,MZSK5
2025-02-24T05:37:00+00:00,1055.0,1055.0,1054.5,1054.5,42.0,MZSK5
2025-02-24T05:39:00+00:00,1055.0,1055.0,1055.0,1055.0,22.0,MZSK5
2025-02-24T05:43:00+00:00,1070.5,1070.5,1070.5,1070.5,4.0,MZSN5
2025-02-24T05:46:00+00:00,1071.0,1071.0,1071.0,1071.0,4.0,MZSN5
