timestamp,open,high,low,close,volume,symbol
2025-02-24 01:00:00+00:00,510.0,510.0,509.0,509.5,256,MZCN5
2025-02-24 01:00:00+00:00,477.0,477.5,477.0,477.5,200,MZCU5
2025-02-24 01:00:00+00:00,505.0,505.0,504.5,504.5,200,MZCK5
2025-02-24 01:02:00+00:00,505.0,505.0,505.0,505.0,203,MZCK5
2025-02-24 01:02:00+00:00,477.5,477.5,477.5,477.5,70,MZCU5
2025-02-24 01:04:00+00:00,477.5,477.5,477.5,477.5,10,MZCU5
2025-02-24 01:05:00+00:00,509.5,509.5,509.5,509.5,4,MZCN5
2025-02-24 01:05:00+00:00,477.5,477.5,477.5,477.5,10,MZCU5
2025-02-24 01:06:00+00:00,509.5,509.5,509.5,509.5,10,MZCN5
2025-02-24 01:06:00+00:00,505.0,505.0,505.0,505.0,20,MZCK5
2025-02-24 01:09:00+00:00,504.5,504.5,504.5,504.5,64,MZCK5
2025-02-24 01:15:00+00:00,509.0,509.0,509.0,509.0,10,MZCN5
2025-02-24 01:15:00+00:00,504.5,504.5,504.5,504.5,1,MZCK5
2025-02-24 01:16:00+00:00,509.0,509.0,509.0,509.0,30,MZCN5
2025-02-24 01:28:00+00:00,504.0,504.0,504.0,504.0,20,MZCK5
2025-02-24 01:34:00+00:00,504.5,504.5,504.5,504.5,20,MZCK5
2025-02-24 01:34:00+00:00,509.0,509.0,509.0,509.0,32,MZCN5
2025-02-24 01:36:00+00:00,477.5,477.5,477.5,477.5,21,MZCU5
2025-02-24 01:38:00+00:00,504.5,504.5,504.5,504.5,10,MZCK5
2025-02-24 01:39:00+00:00,504.5,504.5,504.5,504.5,10,MZCK5
2025-02-24 01:40:00+00:00,504.5,504.5,504.5,504.5,20,MZCK5
2025-02-24 01:42:00+00:00,509.0,509.0,509.0,509.0,8,MZCN5
2025-02-24 01:55:00+00:00,508.5,508.5,508.5,508.5,10,MZCN5
2025-02-24 02:16:00+00:00,504.0,504.0,504.0,504.0,1,MZCK5
2025-02-24 02:20:00+00:00,508.5,508.5,508.5,508.5,10,MZCN5
2025-02-24 02:38:00+00:00,508.5,508.5,508.5,508.5,3,MZCN5
2025-02-24 02:55:00+00:00,504.0,504.0,504.0,504.0,2,MZCK5
2025-02-24 03:13:00+00:00,503.5,503.5,503.5,503.5,10,MZCK5
2025-02-24 03:25:00+00:00,508.0,508.0,508.0,508.0,10,MZCN5
2025-02-24 03:41:00+00:00,508.0,508.0,508.0,508.0,10,MZCN5
2025-02-24 04:08:00+00:00,476.5,476.5,476.5,476.5,2,MZCU5
2025-02-24 05:37:00+00:00,502.5,502.5,502.5,502.5,12,MZCK5
2025-02-24 06:03:00+00:00,502.5,502.5,502.5,502.5,3,MZCK5
2025-02-24 06:45:00+00:00,476.0,476.0,476.0,476.0,1,MZCU5
2025-02-24 07:23:00+00:00,476.0,476.0,476.0,476.0,7,MZCU5
2025-02-24 07:25:00+00:00,476.0,476.0,476.0,476.0,7,MZCU5
2025-02-24 07:36:00+00:00,502.5,502.5,502.5,502.5,3,MZCK5
2025-02-24 07:48:00+00:00,503.0,503.0,503.0,503.0,3,MZCK5
2025-02-24 08:00:00+00:00,503.0,503.0,503.0,503.0,10,MZCK5
2025-02-24 08:04:00+00:00,502.5,502.5,502.5,502.5,10,MZCK5
2025-02-24 08:04:00+00:00,475.5,475.5,475.5,475.5,11,MZCU5
2025-02-24 08:08:00+00:00,502.0,502.0,502.0,502.0,10,MZCK5
2025-02-24 08:09:00+00:00,475.0,475.0,475.0,475.0,1,MZCU5
2025-02-24 08:11:00+00:00,506.0,506.0,506.0,506.0,4,MZCN5
2025-02-24 08:13:00+00:00,474.5,474.5,474.5,474.5,1,MZCU5
2025-02-24 08:13:00+00:00,501.0,501.0,501.0,501.0,10,MZCK5
2025-02-24 08:16:00+00:00,474.5,474.5,474.5,474.5,3,MZCU5
2025-02-24 08:16:00+00:00,505.5,505.5,505.5,505.5,4,MZCN5
2025-02-24 08:21:00+00:00,505.5,505.5,505.5,505.5,4,MZCN5
2025-02-24 08:50:00+00:00,506.0,506.0,506.0,506.0,1,MZCN5
2025-02-24 08:50:00+00:00,-4.5,-4.5,-4.5,-4.5,1,MZCK5-MZCN5
2025-02-24 08:50:00+00:00,501.5,501.5,501.5,501.5,10,MZCK5
2025-02-24 09:03:00+00:00,501.5,501.5,501.5,501.5,10,MZCK5
2025-02-24 09:10:00+00:00,501.5,501.5,501.5,501.5,40,MZCK5
2025-02-24 09:17:00+00:00,501.5,501.5,501.5,501.5,10,MZCK5
